zip,propertyAction,actualAmountPaid,numberOfFinalProperties,costSharePercentage,projectAmount,benefitCostRatio,netValueBenefits
61104,Acquisition/Demolition,62000.0,36,0.73,3574063.0,1.296,6255649.0
61104,Acquisition/Demolition,68000.0,36,0.73,3574063.0,1.296,6255649.0
61104,Acquisition/Demolition,51600.0,36,0.73,3574063.0,1.296,6255649.0
61104,Acquisition/Demolition,95000.0,36,0.73,3574063.0,1.296,6255649.0
61104,Acquisition/Demolition,88000.0,36,0.73,3574063.0,1.296,6255649.0
61104,Acquisition/Demolition,81000.0,36,0.73,3574063.0,1.296,6255649.0
61104,Acquisition/Demolition,79000.0,36,0.73,3574063.0,1.296,6255649.0
61104,Acquisition/Demolition,80000.0,36,0.73,3574063.0,1.296,6255649.0
61104,Acquisition/Demolition,87000.0,36,0.73,3574063.0,1.296,6255649.0
61104,Acquisition/Demolition,125000.0,36,0.73,3574063.0,1.296,6255649.0
61104,Acquisition/Demolition,89000.0,36,0.73,3574063.0,1.296,6255649.0
61104,Acquisition/Demolition,76000.0,36,0.73,3574063.0,1.296,6255649.0
61104,Acquisition/Demolition,64000.0,36,0.73,3574063.0,1.296,6255649.0
61104,Acquisition/Demolition,58000.0,36,0.73,3574063.0,1.296,6255649.0
61104,Acquisition/Demolition,184000.0,36,0.73,3574063.0,1.296,6255649.0
61104,Acquisition/Demolition,68000.0,36,0.73,3574063.0,1.296,6255649.0
61104,Acquisition/Demolition,147000.0,36,0.73,3574063.0,1.296,6255649.0
61104,Acquisition/Demolition,66000.0,36,0.73,3574063.0,1.296,6255649.0
52801,Acquisition/Demolition,36167.0,32,0.75,1607986.0,11.063,13537034.0
52801,Acquisition/Demolition,31363.0,32,0.75,1607986.0,11.063,13537034.0
52801,Acquisition/Demolition,84664.0,32,0.75,1607986.0,11.063,13537034.0
52801,Acquisition/Demolition,39749.0,32,0.75,1607986.0,11.063,13537034.0
52801,Acquisition/Demolition,30601.0,32,0.75,1607986.0,11.063,13537034.0
52801,Acquisition/Demolition,32198.0,32,0.75,1607986.0,11.063,13537034.0
52801,Acquisition/Demolition,40208.0,32,0.75,1607986.0,11.063,13537034.0
52801,Acquisition/Demolition,30069.0,32,0.75,1607986.0,11.063,13537034.0
52801,Acquisition/Demolition,43270.0,32,0.75,1607986.0,11.063,13537034.0
52801,Acquisition/Demolition,38502.0,32,0.75,1607986.0,11.063,13537034.0
52801,Acquisition/Demolition,29730.0,32,0.75,1607986.0,11.063,13537034.0
52801,Acquisition/Demolition,50000.0,32,0.75,1607986.0,11.063,13537034.0
52801,Acquisition/Demolition,53301.0,32,0.75,1607986.0,11.063,13537034.0
52801,Acquisition/Demolition,26027.0,32,0.75,1607986.0,11.063,13537034.0
52801,Acquisition/Demolition,20510.0,32,0.75,1607986.0,11.063,13537034.0
52801,Acquisition/Demolition,43439.0,32,0.75,1607986.0,11.063,13537034.0
52801,Acquisition/Demolition,43657.0,32,0.75,1607986.0,11.063,13537034.0
52801,Acquisition/Demolition,43586.0,32,0.75,1607986.0,11.063,13537034.0
52801,Acquisition/Demolition,31496.0,32,0.75,1607986.0,11.063,13537034.0
52801,Acquisition/Demolition,65000.0,32,0.75,1607986.0,11.063,13537034.0
52801,Acquisition/Demolition,36651.0,32,0.75,1607986.0,11.063,13537034.0
52801,Acquisition/Demolition,49605.0,32,0.75,1607986.0,11.063,13537034.0
52801,Acquisition/Demolition,40000.0,32,0.75,1607986.0,11.063,13537034.0
52801,Acquisition/Demolition,39567.0,32,0.75,1607986.0,11.063,13537034.0
52801,Acquisition/Demolition,47105.0,32,0.75,1607986.0,11.063,13537034.0
52801,Acquisition/Demolition,44000.0,32,0.75,1607986.0,11.063,13537034.0
52801,Acquisition/Demolition,33759.0,32,0.75,1607986.0,11.063,13537034.0
52801,Acquisition/Demolition,47638.0,32,0.75,1607986.0,11.063,13537034.0
52801,Acquisition/Demolition,66314.0,32,0.75,1607986.0,11.063,13537034.0
52801,Acquisition/Demolition,48485.0,32,0.75,1607986.0,11.063,13537034.0
52801,Acquisition/Demolition,45508.0,32,0.75,1607986.0,11.063,13537034.0
52801,Acquisition/Demolition,57000.0,32,0.75,1607986.0,11.063,13537034.0
25045,Acquisition/Demolition,27000.0,3,0.75,102248.29,5.415,828000.0
25045,Acquisition/Demolition,40000.0,3,0.75,102248.29,5.415,828000.0
25045,Acquisition/Demolition,32000.0,3,0.75,102248.29,5.415,828000.0
21539,Acquisition/Demolition,100675.0,11,0.75,523899.0,0.0,0.0
21539,Acquisition/Demolition,35750.0,11,0.75,523899.0,0.0,0.0
21521,Acquisition/Demolition,32489.0,11,0.75,523899.0,0.0,0.0
21539,Acquisition/Demolition,32489.0,11,0.75,523899.0,0.0,0.0
21562,Acquisition/Demolition,362500.0,11,0.75,523899.0,0.0,0.0
21546,Acquisition/Demolition,29000.0,11,0.75,523899.0,0.0,0.0
21421,Acquisition/Demolition,46111.0,11,0.75,523899.0,0.0,0.0
21539,Acquisition/Demolition,44604.0,11,0.75,523899.0,0.0,0.0
21539,Acquisition/Demolition,32489.0,11,0.75,523899.0,0.0,0.0
73089,Safe Room/Wind Shelter,1957.0,12,0.65,36207.0,6.55,157200.0
73116,Safe Room/Wind Shelter,2000.0,12,0.65,36207.0,6.55,157200.0
73071,Safe Room/Wind Shelter,1939.0,12,0.65,36207.0,6.55,157200.0
73801,Safe Room/Wind Shelter,2000.0,12,0.65,36207.0,6.55,157200.0
73120,Safe Room/Wind Shelter,2000.0,12,0.65,36207.0,6.55,157200.0
74006,Safe Room/Wind Shelter,2000.0,12,0.65,36207.0,6.55,157200.0
74072,Safe Room/Wind Shelter,2000.0,12,0.65,36207.0,6.55,157200.0
73003,Safe Room/Wind Shelter,2000.0,12,0.65,36207.0,6.55,157200.0
73010,Safe Room/Wind Shelter,1875.0,12,0.65,36207.0,6.55,157200.0
74436,Safe Room/Wind Shelter,2000.0,12,0.65,36207.0,6.55,157200.0
73020,Safe Room/Wind Shelter,2000.0,12,0.65,36207.0,6.55,157200.0
73644,Safe Room/Wind Shelter,1894.0,12,0.65,36207.0,6.55,157200.0
37115,Acquisition/Demolition,138815.0,36,0.75,5150368.0,1.01,6026861.0
37207,Acquisition/Demolition,118452.0,36,0.75,5150368.0,1.01,6026861.0
37207,Acquisition/Demolition,86322.0,36,0.75,5150368.0,1.01,6026861.0
37115,Acquisition/Demolition,52922.0,36,0.75,5150368.0,1.01,6026861.0
37207,Acquisition/Demolition,144038.0,36,0.75,5150368.0,1.01,6026861.0
37204,Acquisition/Demolition,326744.0,36,0.75,5150368.0,1.01,6026861.0
37204,Acquisition/Demolition,474156.0,36,0.75,5150368.0,1.01,6026861.0
37115,Acquisition/Demolition,97101.0,36,0.75,5150368.0,1.01,6026861.0
37115,Acquisition/Demolition,107632.0,36,0.75,5150368.0,1.01,6026861.0
37214,Acquisition/Demolition,101654.0,36,0.75,5150368.0,1.01,6026861.0
37414,Acquisition/Demolition,403900.0,36,0.75,5150368.0,1.01,6026861.0
37207,Acquisition/Demolition,127647.0,36,0.75,5150368.0,1.01,6026861.0
37207,Acquisition/Demolition,114015.0,36,0.75,5150368.0,1.01,6026861.0
37209,Acquisition/Demolition,180383.0,36,0.75,5150368.0,1.01,6026861.0
37214,Acquisition/Demolition,186751.0,36,0.75,5150368.0,1.01,6026861.0
37209,Acquisition/Demolition,94597.0,36,0.75,5150368.0,1.01,6026861.0
37204,Acquisition/Demolition,299300.0,36,0.75,5150368.0,1.01,6026861.0
37214,Acquisition/Demolition,213904.0,36,0.75,5150368.0,1.01,6026861.0
37214,Acquisition/Demolition,203224.0,36,0.75,5150368.0,1.01,6026861.0
37214,Acquisition/Demolition,52199.0,36,0.75,5150368.0,1.01,6026861.0
37115,Acquisition/Demolition,133114.0,36,0.75,5150368.0,1.01,6026861.0
37214,Acquisition/Demolition,435274.0,36,0.75,5150368.0,1.01,6026861.0
37115,Acquisition/Demolition,134800.0,36,0.75,5150368.0,1.01,6026861.0
37115,Acquisition/Demolition,146804.0,36,0.75,5150368.0,1.01,6026861.0
37115,Acquisition/Demolition,92019.0,36,0.75,5150368.0,1.01,6026861.0
37115,Acquisition/Demolition,51013.0,36,0.75,5150368.0,1.01,6026861.0
37115,Acquisition/Demolition,97195.0,36,0.75,5150368.0,1.01,6026861.0
37115,Acquisition/Demolition,147591.0,36,0.75,5150368.0,1.01,6026861.0
37214,Acquisition/Demolition,192576.0,36,0.75,5150368.0,1.01,6026861.0
37115,Acquisition/Demolition,90450.0,36,0.75,5150368.0,1.01,6026861.0
37115,Acquisition/Demolition,99798.0,36,0.75,5150368.0,1.01,6026861.0
27910,Acquisition/Demolition,155000.0,66,0.75,3651006.0,0.0,0.0
27910,Acquisition/Demolition,77500.0,66,0.75,3651006.0,0.0,0.0
27855,Acquisition/Relocation,420000.0,66,0.75,3651006.0,0.0,0.0
27910,Acquisition/Relocation,4706.0,66,0.75,3651006.0,0.0,0.0
27910,Acquisition/Relocation,11646.0,66,0.75,3651006.0,0.0,0.0
27910,Acquisition/Relocation,10700.0,66,0.75,3651006.0,0.0,0.0
27910,Acquisition/Relocation,8893.0,66,0.75,3651006.0,0.0,0.0
27910,Acquisition/Demolition,95000.0,66,0.75,3651006.0,0.0,0.0
27910,Acquisition/Demolition,275000.0,66,0.75,3651006.0,0.0,0.0
27910,Acquisition/Demolition,120000.0,66,0.75,3651006.0,0.0,0.0
27910,Acquisition/Demolition,144000.0,66,0.75,3651006.0,0.0,0.0
27910,Acquisition/Demolition,73000.0,66,0.75,3651006.0,0.0,0.0
27910,Acquisition/Demolition,60000.0,66,0.75,3651006.0,0.0,0.0
27910,Acquisition/Demolition,102000.0,66,0.75,3651006.0,0.0,0.0
27805,Acquisition/Demolition,130000.0,66,0.75,3651006.0,0.0,0.0
27910,Acquisition/Relocation,8431.0,66,0.75,3651006.0,0.0,0.0
27910,Acquisition/Relocation,2816.0,66,0.75,3651006.0,0.0,0.0
27910,Acquisition/Demolition,79000.0,66,0.75,3651006.0,0.0,0.0
27910,Acquisition/Demolition,136000.0,66,0.75,3651006.0,0.0,0.0
27910,Acquisition/Demolition,119656.0,66,0.75,3651006.0,0.0,0.0
27910,Acquisition/Demolition,196000.0,66,0.75,3651006.0,0.0,0.0
27910,Acquisition/Demolition,145000.0,66,0.75,3651006.0,0.0,0.0
27910,Acquisition/Demolition,135000.0,66,0.75,3651006.0,0.0,0.0
27910,Acquisition/Demolition,70000.0,66,0.75,3651006.0,0.0,0.0
27910,Acquisition/Demolition,152000.0,66,0.75,3651006.0,0.0,0.0
27910,Acquisition/Demolition,48000.0,66,0.75,3651006.0,0.0,0.0
35501,Safe Room/Wind Shelter,4795.0,23,0.71,71430.0,1.371,21420.0
35580,Safe Room/Wind Shelter,4795.0,23,0.71,71430.0,1.371,21420.0
35550,Safe Room/Wind Shelter,4795.0,23,0.71,71430.0,1.371,21420.0
35578,Safe Room/Wind Shelter,6495.0,23,0.71,71430.0,1.371,21420.0
35554,Safe Room/Wind Shelter,4795.0,23,0.71,71430.0,1.371,21420.0
35554,Safe Room/Wind Shelter,4795.0,23,0.71,71430.0,1.371,21420.0
35549,Safe Room/Wind Shelter,6495.0,23,0.71,71430.0,1.371,21420.0
35587,Safe Room/Wind Shelter,4795.0,23,0.71,71430.0,1.371,21420.0
35578,Safe Room/Wind Shelter,4795.0,23,0.71,71430.0,1.371,21420.0
35549,Safe Room/Wind Shelter,3795.0,23,0.71,71430.0,1.371,21420.0
35501,Safe Room/Wind Shelter,5995.0,23,0.71,71430.0,1.371,21420.0
35504,Safe Room/Wind Shelter,6495.0,23,0.71,71430.0,1.371,21420.0
35148,Safe Room/Wind Shelter,3795.0,23,0.71,71430.0,1.371,21420.0
46802,Acquisition/Demolition,8500.0,14,0.74,995996.0,0.0,0.0
46802,Acquisition/Demolition,60000.0,14,0.74,995996.0,0.0,0.0
46804,Acquisition/Demolition,86750.0,14,0.74,995996.0,0.0,0.0
46802,Acquisition/Demolition,70750.0,14,0.74,995996.0,0.0,0.0
46807,Acquisition/Demolition,66500.0,14,0.74,995996.0,0.0,0.0
46807,Acquisition/Demolition,81500.0,14,0.74,995996.0,0.0,0.0
46802,Acquisition/Demolition,48000.0,14,0.74,995996.0,0.0,0.0
46819,Acquisition/Demolition,95500.0,14,0.74,995996.0,0.0,0.0
46819,Acquisition/Demolition,38500.0,14,0.74,995996.0,0.0,0.0
46802,Acquisition/Demolition,52750.0,14,0.74,995996.0,0.0,0.0
46819,Acquisition/Demolition,82500.0,14,0.74,995996.0,0.0,0.0
46807,Acquisition/Demolition,46500.0,14,0.74,995996.0,0.0,0.0
46816,Acquisition/Demolition,105500.0,14,0.74,995996.0,0.0,0.0
46807,Acquisition/Demolition,82250.0,14,0.74,995996.0,0.0,0.0
35960,Safe Room/Wind Shelter,4000.0,3,0.64,18675.0,1.371,21420.0
35983,Safe Room/Wind Shelter,4000.0,3,0.64,18675.0,1.371,21420.0
35973,Safe Room/Wind Shelter,4000.0,3,0.64,18675.0,1.371,21420.0
35549,Safe Room/Wind Shelter,58830.0,1,0.75,78440.0,12.149,219730.0
73141,Acquisition/Demolition,98000.0,19,0.75,1925038.0,1.671,4691038.0
73141,Acquisition/Demolition,88000.0,19,0.75,1925038.0,1.671,4691038.0
73141,Acquisition/Demolition,76000.0,19,0.75,1925038.0,1.671,4691038.0
73141,Acquisition/Demolition,71000.0,19,0.75,1925038.0,1.671,4691038.0
73141,Acquisition/Demolition,95000.0,19,0.75,1925038.0,1.671,4691038.0
73141,Acquisition/Demolition,62000.0,19,0.75,1925038.0,1.671,4691038.0
73141,Acquisition/Demolition,70000.0,19,0.75,1925038.0,1.671,4691038.0
73141,Acquisition/Demolition,69000.0,19,0.75,1925038.0,1.671,4691038.0
73141,Acquisition/Demolition,67000.0,19,0.75,1925038.0,1.671,4691038.0
73141,Acquisition/Demolition,6000.0,19,0.75,1925038.0,1.671,4691038.0
73141,Acquisition/Demolition,64000.0,19,0.75,1925038.0,1.671,4691038.0
73141,Acquisition/Demolition,65000.0,19,0.75,1925038.0,1.671,4691038.0
73141,Acquisition/Demolition,106000.0,19,0.75,1925038.0,1.671,4691038.0
73141,Acquisition/Demolition,6500.0,19,0.75,1925038.0,1.671,4691038.0
73141,Acquisition/Demolition,99000.0,19,0.75,1925038.0,1.671,4691038.0
73141,Acquisition/Demolition,90000.0,19,0.75,1925038.0,1.671,4691038.0
